id,class,first_frame,last_frame
5185,car,7263,7275
5189,car,7268,7286
5194,car,7286,7308
5204,car,7293,7306
5213,car,7299,7316
5222,car,7304,7321
5223,car,7304,7327
5224,truck,7306,7315
5227,car,7315,7336
5228,bus,7317,7322
5232,bus,7322,7350
5236,car,7325,7343
5238,car,7327,7361
5244,car,7338,7358
5249,truck,7341,7363
5250,car,7343,7409
5251,car,7343,7362
5259,car,7348,7363
5270,car,7357,7363
5271,car,7357,7367
5274,car,7362,7369
5275,car,7362,7379
5279,car,7370,7380
5281,car,7380,7385
5288,truck,7390,7407
5296,car,7399,7418
5299,car,7403,7418
5304,car,7409,7422
5310,truck,7413,7423
5313,car,7414,7428
5315,car,7416,7436
5316,car,7425,7438
5319,car,7428,7451
5324,car,7434,7453
5326,car,7435,7445
5328,car,7437,7458
5337,car,7456,7468
5345,car,7471,7479
5346,car,7472,7492
5352,car,7478,7493
5354,bus,7479,7483
5359,truck,7482,7503
5369,car,7496,7504
5376,car,7500,7520
5379,car,7502,7525
5382,truck,7507,7519
5389,car,7518,7530
5395,car,7522,7535
5397,car,7529,7537
5399,truck,7533,7587
5401,truck,7535,7560
5402,car,7537,7548
5405,car,7548,7557
5410,car,7553,7571
5418,car,7559,7583
5421,car,7561,7571
5422,truck,7569,7595
5429,car,7572,7580
5435,car,7575,7602
5441,car,7579,7590
5442,car,7579,7603
5448,car,7589,7602
5452,car,7592,7617
5458,truck,7600,7607
5459,truck,7601,7626
5463,car,7611,7630
5467,truck,7621,7631
5473,truck,7629,7649
5474,truck,7629,7646
5475,car,7629,7636
5479,car,7633,7641
5480,truck,7637,7645
5482,car,7643,7663
5483,truck,7647,7657
5484,car,7650,7658
5485,truck,7650,7667
5489,truck,7656,7683
5495,car,7662,7664
5497,car,7662,7675
5501,car,7665,7699
5502,car,7665,7695
5509,car,7669,7679
5521,truck,7673,7688
5526,truck,7673,7686
5534,car,7680,7689
5537,truck,7689,7694
5541,car,7693,7710
5546,car,7700,7705
5554,car,7706,7715
5555,car,7707,7716
5557,truck,7710,7728
5558,car,7710,7721
5566,car,7717,7739
5569,car,7719,7739
5572,car,7720,7728
5573,truck,7720,7734
5574,car,7722,7729
5579,car,7726,7741
5583,truck,7728,7739
5585,car,7731,7831
5588,car,7733,7762
5589,car,7734,7746
5590,car,7734,7745
5591,truck,7734,7739
5596,truck,7737,7755
5599,car,7739,7750
5603,car,7741,7745
5604,car,7741,7755
5607,car,7746,7771
5615,car,7754,7758
5616,truck,7754,7767
5621,car,7757,7763
5625,car,7758,7786
5626,truck,7759,7782
5630,car,7763,7783
5631,car,7765,7800
5632,car,7770,7786
5635,car,7773,7780
5639,car,7779,7790
5643,car,7785,7804
5644,car,7786,7794
5647,car,7790,7803
5651,car,7795,7814
5653,car,7799,7809
5655,car,7801,7811
5657,car,7808,7821
5665,car,7839,7854
5669,car,7854,7856
5671,truck,7855,7860
5672,car,7856,7867
5679,car,7862,7892
5680,car,7864,7886
5684,car,7873,7887
5689,car,7877,7894
5694,car,7884,7904
5696,car,7888,7958
5697,car,7889,7900
5703,car,7906,7929
5707,bus,7907,7945
5708,car,7908,7922
5712,car,7913,7928
5722,car,7922,7947
5723,car,7925,7929
5733,car,7938,7961
5736,car,7943,7949
5737,truck,7943,7970
5739,car,7944,7950
5746,car,7947,7973
5749,car,7949,7955
5753,car,7951,7960
5756,car,7953,7973
5759,truck,7959,7974
5761,bus,7969,7983
5766,car,7980,7986
5767,car,7980,7995
5770,car,7984,8003
5775,car,7995,8010
5781,car,8002,8015
5784,car,8004,8013
5787,car,8008,8026
5789,truck,8016,8024
5794,truck,8019,8037
5795,car,8020,8041
5804,car,8050,8057
5805,bus,8050,8072
5815,car,8058,8079
5823,truck,8064,8076
5828,truck,8076,8084
5832,car,8082,8095
5838,car,8090,8108
5845,car,8100,8116
5852,truck,8103,8117
5861,car,8108,8120
5862,car,8109,8123
5864,truck,8117,8126
5873,car,8122,8148
5875,car,8126,8129
5878,car,8130,8156
5885,truck,8141,8165
5893,car,8150,8162
5894,car,8151,8180
5895,car,8153,8157
5899,car,8157,8180
5900,car,8159,8163
5905,car,8184,8203
5907,car,8185,8189
5908,car,8186,8201
5915,car,8189,8205
5919,car,8192,8215
5922,car,8197,8216
5923,car,8204,8211
5929,car,8209,8236
5933,car,8212,8238
5935,car,8214,8220
5936,car,8215,8220
5942,car,8221,8228
5945,car,8223,8246
5948,truck,8223,8230
5956,car,8230,8244
5957,car,8231,8236
5967,car,8237,8260
5968,car,8238,8247
5973,car,8242,8253
5980,car,8247,8268
5985,car,8252,8262
5986,car,8253,8256
5992,car,8258,8270
5995,car,8260,8278
5999,car,8264,8286
6004,car,8271,8278
6010,truck,8273,8332
6019,car,8279,8299
6022,car,8281,8289
6030,car,8292,8307
6031,truck,8294,8301
6032,car,8295,8308
6036,truck,8313,8448
6042,car,8320,8328
6045,car,8330,8333
6050,car,8335,8360
6056,car,8343,8354
6061,truck,8349,8380
6064,car,8351,8375
6070,car,8360,8373
6072,car,8371,8385
6075,car,8373,8397
6082,car,8388,8412
6088,car,8392,8422
6095,truck,8410,8423
6096,truck,8412,8456
6100,truck,8414,8429
6105,car,8418,8431
6110,truck,8427,8434
6113,truck,8429,8435
6114,car,8429,8451
6121,car,8437,8456
6123,car,8439,8451
6129,truck,8453,8464
6130,car,8454,8478
6132,truck,8469,8478
6137,car,8474,8498
6149,car,8482,8497
6153,car,8484,8507
6157,car,8488,8498
6163,car,8494,8510
6164,truck,8494,8501
6167,car,8495,8498
6172,car,8502,8520
6178,truck,8506,8515
6179,car,8508,8516
6187,car,8537,8544
6192,car,8542,8640
6196,car,8545,8563
6198,car,8548,8560
6204,car,8589,8607
6215,car,8607,8611
6216,truck,8607,8616
6218,car,8609,8622
6220,car,8616,8628
6229,truck,8619,8646
6230,car,8619,8647
6231,car,8620,8641
6232,truck,8620,8641
6240,car,8624,8637
6244,car,8627,8651
6247,car,8630,8642
6252,truck,8635,8657
6253,car,8635,8643
6254,car,8635,8644
6261,car,8641,8646
6262,car,8642,8655
6268,car,8654,8674
6271,car,8664,8666
6278,car,8690,8714
6283,car,8694,8707
6286,car,8702,8723
6290,truck,8713,8733
6291,car,8713,8726
6293,car,8717,8733
6294,car,8721,8730
6296,truck,8725,8746
6302,car,8731,8745
6306,car,8737,8757
6315,truck,8745,8756
6318,car,8748,8752
6324,car,8751,8766
6332,car,8753,8762
6333,car,8754,8781
6337,car,8757,8777
6338,truck,8757,8768
6341,car,8761,8774
6342,car,8762,8776
6343,car,8764,8779
6345,car,8767,8804
6348,car,8770,8801
6350,car,8775,8807
6352,truck,8779,8792
6355,car,8783,8793
6360,car,8788,8814
6365,car,8799,8810
6367,car,8801,8812
6369,truck,8802,8819
6373,car,8804,8821
6382,car,8807,8819
6383,car,8808,8836
6385,car,8813,8825
6390,car,8818,8830
6391,truck,8821,8838
6397,car,8825,8846
6400,car,8828,8839
6405,car,8830,8848
6409,car,8834,8869
6416,car,8838,8879
6419,car,8840,8855
6422,car,8841,8845
6423,car,8841,8847
6427,car,8844,8848
6431,car,8847,8858
6436,car,8849,8865
6438,car,8851,8865
6440,car,8853,8865
6444,car,8857,8874
6454,car,8860,8878
6457,truck,8863,8872
6460,car,8865,8888
6461,car,8865,8870
6462,car,8866,8875
6465,truck,8868,8879
6466,truck,8868,8873
6467,car,8868,8879
6469,car,8869,8873
6477,car,8872,8900
6479,car,8873,8885
6486,car,8879,8899
6491,car,8882,8893
6493,car,8882,8898
6496,car,8887,8902
6506,car,8898,8911
6513,car,8905,8916
6519,car,8910,8930
6520,truck,8910,8924
6525,car,8919,8936
6526,car,8923,8938
6530,car,8927,8935
6534,car,8929,8942
6540,car,8933,8939
6541,car,8934,8938
6543,car,8934,8953
6545,car,8936,8954
6551,car,8940,8967
6552,car,8949,8960
6553,car,8951,8953
6559,car,8971,8996
6567,truck,8976,8990
6570,truck,8980,8993
6576,truck,8993,9020
6577,car,8993,9000
6583,truck,9007,9032
6591,car,9012,9026
6600,car,9020,9031
6603,car,9022,9038
6607,car,9027,9036
6615,car,9032,9044
6617,car,9034,9044
6619,truck,9034,9042
6626,car,9040,9053
6629,car,9040,9052
6631,car,9041,9059
6633,car,9043,9049
6637,car,9045,9055
6638,car,9046,9056
6640,car,9048,9071
6643,truck,9059,9082
6648,car,9064,9095
6652,truck,9068,9074
6656,truck,9072,9083
6657,car,9072,9077
6662,car,9076,9090
6668,car,9083,9093
6671,car,9085,9103
6673,truck,9086,9093
6674,truck,9087,9100
6679,car,9091,9118
6688,car,9100,9107
6689,car,9101,9120
6691,car,9105,9127
6695,truck,9108,9128
6707,car,9118,9138
6718,truck,9132,9143
6719,car,9132,9139
6721,truck,9143,9155
6730,car,9153,9168
6734,car,9160,9171
6739,car,9164,9173
6745,car,9170,9182
6749,truck,9177,9189
6754,car,9180,9192
6757,car,9182,9193
6761,car,9185,9192
6765,truck,9189,9205
6771,car,9194,9200
6773,car,9195,9205
6774,car,9195,9216
6780,bus,9202,9222
6790,car,9207,9213
6795,car,9208,9216
6807,car,9214,9241
6808,car,9216,9231
6813,car,9223,9244
6821,car,9234,9256
6822,car,9235,9251
6828,truck,9244,9246
6830,car,9245,9265
6832,truck,9247,9264
6837,truck,9253,9262
6845,car,9267,9282
6850,car,9270,9278
6859,car,9275,9286
6861,car,9276,9284
6867,car,9279,9290
6868,car,9280,9290
6874,car,9288,9298
6876,truck,9288,9304
6879,car,9290,9313
6882,car,9291,9302
6886,car,9294,9321
6893,car,9305,9320
6895,car,9311,9320
6914,car,9329,9349
6919,car,9330,9347
6921,truck,9332,9370
6928,car,9340,9354
6931,truck,9343,9359
6936,car,9348,9359
6937,car,9349,9392
6940,car,9350,9358
6941,car,9352,9382
6944,car,9354,9384
6945,car,9355,9394
6946,bus,9358,9428
6950,car,9361,9368
6953,car,9363,9379
6954,car,9363,9382
6956,car,9369,9390
6959,car,9376,9416
6962,car,9385,9398
6964,car,9387,9430
6971,truck,9391,9407
6972,car,9392,9398
6974,car,9394,9407
6981,car,9398,9412
6982,car,9400,9410
6993,truck,9415,9434
7000,truck,9419,9425
7008,car,9422,9440
7015,car,9426,9441
7017,car,9428,9442
7019,car,9429,9443
7021,car,9430,9439
7022,truck,9431,9439
7024,car,9434,9442
7025,truck,9434,9441
7028,car,9440,9454
7029,car,9441,9458
7035,car,9448,9463
7042,car,9455,9483
7044,car,9469,9493
7049,car,9472,9493
7050,car,9472,9499
7051,car,9472,9492
7062,car,9487,9494
7063,truck,9488,9513
7078,car,9498,9508
7085,car,9502,9520
7088,car,9504,9515
7091,car,9506,9514
7093,car,9508,9553
7095,car,9509,9516
7097,car,9512,9525
7101,car,9517,9524
7102,car,9517,9529
7137,car,9528,9555
7142,car,9536,9560
7146,bus,9560,9566
7148,car,9562,9565
7153,car,9566,9592
7154,truck,9566,9589
7161,car,9576,9595
7169,car,9586,9597
7172,car,9598,9614
7178,car,9615,9629
7181,car,9616,9644
7187,car,9620,9637
7189,car,9623,9649
7194,car,9635,9657
7200,car,9641,9665
7204,car,9651,9665
7219,car,9657,9679
7221,car,9663,9682
7223,car,9665,9678
7224,car,9665,9672
7227,car,9667,9694
7230,car,9670,9680
7232,car,9671,9694
7238,car,9679,9696
7241,car,9682,9689
7242,car,9682,9688
7245,car,9701,9724
7247,car,9702,9705
7252,car,9710,9724
7258,car,9713,9730
7262,car,9726,9733
7264,car,9726,9737
7268,truck,9737,9747
7271,car,9740,9758
7276,car,9743,9757
7278,car,9745,9757
7282,car,9748,9773
7289,truck,9752,9770
7293,car,9753,9761
7304,car,9758,9766
7314,car,9766,9778
7315,car,9766,9778
7318,car,9767,9785
7323,car,9772,9785
7328,car,9778,9796
7337,car,9783,9804
7338,car,9784,9800
7343,car,9795,9812
7352,truck,9815,9826
7353,bus,9816,9840
7360,car,9826,9835
7365,car,9829,9836
7372,car,9834,9852
7375,truck,9836,9861
7377,car,9837,9866
7383,truck,9841,9864
7387,car,9847,9856
7390,car,9850,9900
7393,car,9852,9857
7397,car,9854,9874
7404,car,9857,9872
7408,truck,9858,9883
7411,car,9868,9875
7417,car,9874,9905
7418,truck,9875,9885
7424,car,9880,9899
7427,truck,9883,9896
7431,car,9885,9899
7433,truck,9886,9900
7439,truck,9891,9984
7447,truck,9895,9921
7449,bus,9897,9909
7450,car,9899,9904
7451,truck,9900,9906
7454,car,9900,9920
7458,car,9903,9934
7459,car,9905,9912
7460,car,9906,9912
7465,car,9909,9922
7466,truck,9909,9923
7477,car,9921,9942
7478,car,9922,9959
7482,bus,9927,10052
7486,truck,9930,9940
7488,bus,9938,9960
7489,car,9940,9945
7494,car,9943,9963
7495,car,9943,9959
7500,car,9952,9967
7504,truck,9956,9985
7507,car,9960,9993
7512,car,9964,9992
7514,truck,9968,9984
7518,car,9970,9978
7519,car,9971,9981
7524,car,9978,9989
7525,car,9979,9997
7532,car,9983,9992
7533,car,9983,10006
7535,car,9984,9987
7541,car,9987,10010
7550,car,9992,10018
7551,car,9992,10010
7556,truck,10000,10023
7565,car,10009,10026
7568,car,10011,10033
7572,car,10018,10027
7575,car,10020,10028
7578,truck,10022,10088
7580,truck,10026,10037
7583,car,10029,10032
7586,car,10031,10040
7588,car,10033,10072
7590,car,10034,10042
7591,truck,10036,10045
7596,bus,10037,10047
7598,car,10039,10071
7601,car,10039,10067
7604,car,10043,10060
7607,car,10046,10060
7609,car,10051,10066
7612,truck,10054,10076
7622,truck,10059,10065
7626,truck,10062,10082
7635,car,10065,10076
7636,car,10065,10072
7641,car,10069,10092
7646,car,10073,10082
7648,car,10076,10089
7652,car,10079,10089
7656,car,10088,10099
7657,car,10088,10092
7666,truck,10105,10111
7667,car,10105,10122
7674,car,10115,10139
7675,car,10116,10148
7679,car,10122,10138
7681,car,10124,10148
7687,car,10133,10162
7693,car,10138,10165
7698,truck,10146,10170
7703,car,10148,10171
7707,car,10151,10165
7710,car,10153,10172
7712,car,10156,10190
7723,car,10163,10177
7731,car,10169,10199
7739,car,10177,10181
7743,car,10179,10205
7745,car,10182,10187
7750,car,10190,10208
7756,car,10196,10207
7758,car,10204,10221
7761,car,10207,10225
7764,car,10210,10221
7766,car,10213,10225
7767,car,10214,10222
7773,car,10218,10238
7777,car,10223,10233
7778,car,10224,10234
7781,truck,10229,10242
7784,car,10231,10244
7786,car,10232,10248
7788,car,10236,10250
7790,car,10240,10268
7792,car,10245,10270
7797,car,10258,10272
7799,car,10269,10277
7801,car,10297,10316
7806,car,10328,10349
7812,car,10331,10357
7816,car,10333,10358
7825,car,10344,10353
7836,car,10350,10366
7841,car,10354,10363
7845,car,10357,10377
7847,car,10358,10372
7849,car,10361,10375
7856,car,10386,10398
7857,car,10387,10412
7866,car,10407,10428
7878,car,10437,10465
7879,car,10439,10454
7882,car,10445,10462
7886,car,10449,10461
7891,car,10454,10468
7894,truck,10468,10474
7900,truck,10472,10482
7904,car,10473,10486
7906,car,10475,10484
7909,car,10479,10497
7915,car,10487,10504
7923,truck,10494,10511
7931,car,10505,10527
7934,car,10510,10522
7937,truck,10511,10523
7940,truck,10517,10532
7945,truck,10522,10541
7951,car,10526,10547
7952,truck,10526,10535
7960,car,10537,10557
7961,car,10537,10542
7964,car,10541,10562
7968,truck,10546,10579
7972,car,10548,10563
7976,truck,10553,10567
7982,car,10564,10571
7990,car,10568,10575
7997,truck,10571,10594
7998,truck,10571,10586
8001,car,10575,10598
8004,car,10577,10587
8006,truck,10587,10605
8010,car,10600,10627
8020,car,10613,10626
8023,car,10616,10639
8028,truck,10625,10633
8031,car,10628,10653
8034,car,10643,10654
8038,car,10649,10671
8044,car,10660,10683
8045,truck,10663,10830
8048,truck,10666,10678
8052,car,10674,10687
8054,car,10675,10683
8055,truck,10681,10686
8061,truck,10684,10693
8064,car,10685,10691
8069,truck,10688,10719
8070,car,10688,10711
8072,car,10692,10718
8073,car,10694,10714
8076,car,10696,10717
8080,car,10699,10715
8083,truck,10707,10724
8096,car,10711,10727
8097,car,10712,10736
8101,car,10724,10750
8103,car,10726,10754
8105,car,10729,10737
8108,car,10735,10762
8125,car,10748,10763
8132,truck,10757,10792
8135,car,10765,10794
8137,truck,10767,10817
8144,truck,10770,10798
8149,car,10775,10787
8153,car,10780,10789
8155,truck,10782,10820
8158,truck,10785,10804
8162,car,10789,10832
8164,truck,10790,10807
8170,car,10797,10801
8171,truck,10797,10805
8173,truck,10799,10803
8175,car,10801,10824
8180,car,10805,10814
8183,car,10807,10818
8186,truck,10808,10839
8187,car,10809,10827
8190,car,10810,10823
8198,car,10816,10826
8199,car,10817,10835
8201,car,10818,10829
8204,car,10819,10829
8212,truck,10822,10829
8214,car,10823,10839
8216,car,10824,10826
8218,car,10824,10831
8224,truck,10827,10839
8228,truck,10829,10849
8229,truck,10830,10835
8231,car,10831,10838
8233,car,10833,10841
8235,car,10835,10855
8236,car,10835,10846
8237,car,10837,10842
8240,car,10839,10864
8243,car,10840,10857
8245,car,10844,10856
8246,car,10844,10863
8247,car,10845,10855
8252,truck,10847,10868
8255,car,10848,10857
8256,car,10849,10860
8257,car,10851,10863
8266,truck,10856,10904
8268,car,10857,10873
8276,car,10863,10879
8277,car,10864,10887
8287,truck,10878,10907
8295,car,10884,10901
8302,bus,10888,10903
8303,car,10889,10924
8309,car,10892,10897
8313,truck,10893,10905
8317,truck,10897,10907
8320,car,10900,10910
8322,car,10903,10918
8323,car,10905,10922
8328,car,10908,10943
8332,car,10910,10937
8333,car,10911,10922
8334,car,10912,10936
8342,truck,10917,10924
8343,truck,10918,10939
8348,car,10919,10930
8349,car,10920,10934
8352,car,10923,10933
8353,truck,10924,10955
8357,car,10927,10971
8360,car,10930,10946
8364,car,10934,10943
8367,car,10938,10950
8369,car,10939,10960
8372,truck,10941,10953
8375,car,10946,10950
8376,car,10946,10954
8379,car,10948,10968
8380,car,10948,10972
8381,car,10948,10966
8384,car,10953,10978
8388,car,10959,10978
8392,truck,10975,10985
8393,car,10979,10994
8394,truck,10979,10987
8396,car,10984,10996
8399,truck,10986,10996
8404,truck,10990,11004
8407,car,10996,11008
8411,car,11001,11009
8414,truck,11003,11015
8418,car,11006,11010
8422,car,11007,11021
8428,car,11011,11027
8434,car,11015,11018
8435,truck,11015,11019
8437,truck,11017,11031
8442,car,11021,11045
8449,truck,11023,11050
8453,car,11025,11049
8462,car,11028,11056
8463,car,11028,11054
8467,car,11035,11047
8473,truck,11042,11068
8485,car,11049,11070
8495,truck,11056,11067
8497,car,11057,11065
8499,car,11059,11091
8504,car,11067,11074
8506,truck,11070,11075
8508,car,11070,11092
8511,car,11076,11083
8512,truck,11076,11106
8527,car,11093,11128
8533,truck,11095,11109
8534,car,11096,11118
8540,car,11098,11115
8545,car,11103,11121
8552,truck,11108,11123
8553,car,11109,11135
8555,truck,11112,11132
8558,car,11115,11129
8559,car,11116,11126
8561,truck,11118,11124
8569,car,11123,11134
8574,car,11125,11133
8576,car,11126,11159
8581,car,11130,11144
8586,car,11133,11143
8590,car,11135,11143
8595,truck,11137,11166
8597,car,11138,11144
8600,car,11140,11149
8601,car,11141,11180
8603,car,11146,11174
8604,car,11146,11162
8607,car,11148,11156
8608,car,11148,11161
8615,bus,11155,11170
8618,truck,11157,11171
8623,truck,11165,11170
8625,truck,11168,11174
8627,car,11172,11195
8629,truck,11174,11184
8631,car,11177,11190
8636,truck,11182,11189
8637,car,11182,11191
8638,car,11184,11196
8641,car,11191,11195
8643,car,11206,11233
8648,car,11210,11237
8652,truck,11217,11243
8653,car,11219,11228
8657,car,11224,11245
8660,car,11228,11250
8664,car,11233,11254
8668,car,11235,11239
8670,car,11236,11245
8675,car,11239,11264
8676,car,11240,11260
8678,car,11244,11266
8682,car,11253,11264
8683,car,11258,11271
8684,car,11259,11294
8696,truck,11284,11311
8706,truck,11291,11295
8708,bus,11291,11303
8715,car,11299,11303
8716,car,11299,11308
8727,car,11309,11317
8729,car,11310,11316
8735,bus,11313,11344
8741,car,11319,11329
8742,car,11319,11333
8743,car,11320,11326
8749,car,11326,11332
8753,car,11330,11342
8756,car,11332,11357
8760,car,11337,11351
8762,car,11339,11352
8764,truck,11350,11372
8765,bus,11354,11372
8769,car,11359,11365
8772,car,11361,11369
8780,truck,11364,11369
8783,car,11365,11382
8784,truck,11365,11382
8787,truck,11367,11382
8795,car,11371,11379
8797,car,11372,11393
8799,car,11374,11406
8804,car,11381,11398
8807,car,11388,11391
8809,car,11389,11481
8811,truck,11392,11418
8813,car,11392,11409
8816,car,11393,11404
8831,car,11399,11419
8834,truck,11402,11420
8837,car,11405,11425
8843,car,11410,11418
8848,truck,11415,11428
8852,truck,11417,11446
8858,truck,11421,11425
8863,car,11423,11442
8864,bus,11424,11439
8871,car,11429,11442
8875,car,11432,11435
8881,car,11437,11456
8883,truck,11439,11453
8888,car,11443,11452
8890,car,11448,11459
8897,car,11458,11469
8898,car,11458,11487
8903,car,11475,11497
8908,car,11483,11495
8912,car,11490,11510
8918,car,11495,11508
8920,car,11498,11505
8921,car,11499,11531
8926,car,11505,11522
8929,car,11507,11526
8930,car,11508,11514
8949,car,11528,11549
8952,car,11530,11535
8954,car,11531,11557
8957,car,11534,11542
8959,car,11537,11548
8961,car,11538,11565
8968,truck,11550,11556
8969,truck,11551,11575
8974,bus,11555,11560
8982,car,11562,11582
8983,car,11562,11567
8990,car,11569,11581
8993,truck,11574,11596
8997,car,11580,11587
8999,car,11584,11595
9004,car,11588,11611
9007,car,11592,11603
9011,car,11596,11603
9012,car,11597,11613
9015,car,11600,11612
9019,car,11602,11624
9022,car,11602,11610
9028,bus,11607,11620
9031,car,11607,11615
9036,car,11608,11627
9041,car,11614,11623
9043,car,11618,11635
9046,bus,11620,11638
9051,truck,11623,11658
9052,car,11623,11643
9054,car,11626,11686
9056,car,11626,11633
9065,car,11630,11640
9067,car,11631,11651
9068,car,11632,11640
9070,car,11634,11639
9071,car,11635,11644
9074,car,11638,11644
9081,car,11641,11668
9087,car,11643,11648
9088,car,11643,11658
9089,truck,11644,11667
9092,car,11647,11660
9097,car,11651,11678
9098,car,11653,11657
9104,truck,11655,11689
9107,car,11658,11671
9109,car,11659,11666
9114,car,11662,11686
9116,car,11665,11673
9118,car,11669,11694
9120,car,11670,11745
9124,car,11674,11703
9127,car,11677,11704
9128,car,11678,11691
9134,car,11687,11714
9136,car,11688,11693
9146,truck,11693,11702
9150,car,11696,11708
9155,car,11699,11728
9160,truck,11708,11715
9161,car,11708,11737
9173,car,11721,11741
9174,car,11722,11753
9183,car,11731,11757
9188,car,11739,11745
9194,car,11744,11761
9197,car,11747,11769
9198,car,11750,11774
9206,car,11760,11779
9208,car,11762,11782
9212,car,11769,11781
9224,car,11773,11789
9226,car,11781,11789
9229,car,11785,11804
9231,car,11789,11795
9232,car,11806,11809
9238,car,11814,11827
9245,car,11829,11840
9246,car,11829,11844
9249,car,11836,11853
9258,car,11840,11856
9261,car,11842,11856
9264,bus,11848,11852
9267,truck,11855,11870
9268,car,11856,11859
9275,truck,11866,11886
9280,car,11870,11878
9284,car,11872,11886
9292,car,11878,11885
9293,car,11878,11907
9297,car,11883,11886
9302,truck,11886,11927
9312,car,11895,11901
9313,car,11896,11911
9314,car,11897,11906
9327,truck,11902,11910
9333,car,11905,11939
9335,truck,11907,11945
9336,car,11909,11925
9343,car,11913,11925
9345,car,11914,11924
9347,truck,11915,11933
9348,car,11916,11933
9353,truck,11920,11936
9356,car,11926,11943
9362,car,11931,11948
9364,car,11933,11950
9366,truck,11936,11978
9367,car,11938,11945
9368,truck,11938,11960
9374,car,11943,11961
9379,car,11945,11962
9381,car,11949,11971
9382,car,11949,11957
9384,car,11953,11972
9390,truck,11960,11973
9394,car,11964,11984
9395,car,11964,11975
9399,car,11966,11975
9401,car,11967,11974
9407,car,11971,11985
9413,car,11975,11983
9414,car,11976,11986
9417,car,11979,12002
9420,truck,11986,11997
9426,car,11994,12016
9432,car,12002,12018
9433,truck,12003,12039
9438,truck,12006,12012
9440,car,12009,12020
9447,bus,12017,12040
9452,car,12021,12029
9455,car,12023,12056
9459,car,12029,12047
9464,car,12033,12050
9469,car,12046,12060
9470,car,12047,12064
9473,car,12049,12059
9475,car,12051,12060
9476,truck,12051,12061
9480,truck,12054,12066
9488,car,12057,12070
9491,car,12058,12065
9493,car,12059,12087
9494,car,12059,12067
9495,car,12062,12068
9501,car,12066,12079
9502,car,12066,12095
9504,car,12067,12092
9505,car,12068,12077
9508,car,12071,12100
9511,car,12074,12086
9513,car,12076,12085
9520,car,12082,12094
9521,truck,12083,12087
9524,truck,12088,12121
9525,car,12089,12109
9529,car,12091,12094
9530,truck,12092,12107
9531,car,12096,12107
9535,car,12100,12108
9536,truck,12101,12152
9537,car,12102,12129
9539,car,12105,12125
9548,car,12109,12118
9550,car,12110,12119
9558,car,12114,12147
9562,car,12117,12148
9569,car,12120,12123
9570,car,12121,12126
9572,car,12124,12135
9579,car,12127,12139
9585,car,12129,12163
9588,truck,12130,12146
9599,car,12142,12176
9600,car,12143,12153
9607,car,12151,12157
9611,car,12154,12166
9612,car,12155,12163
9617,car,12159,12168
9619,car,12159,12180
9622,truck,12165,12173
9626,truck,12166,12176
9630,car,12168,12175
9633,car,12170,12179
9637,car,12171,12184
9642,car,12174,12180
9644,car,12175,12182
9645,truck,12175,12198
9650,car,12178,12202
9651,car,12178,12187
9659,car,12183,12189
9660,car,12183,12204
9662,car,12184,12186
9666,truck,12187,12232
9672,car,12189,12192
9673,car,12189,12219
9675,car,12190,12206
9676,truck,12191,12216
9683,car,12198,12217
9694,truck,12202,12240
9700,car,12205,12211
9706,truck,12206,12217
9709,truck,12208,12222
9713,truck,12213,12250
9716,car,12220,12242
9717,car,12220,12231
9718,car,12222,12227
9723,car,12227,12251
9725,car,12227,12238
9737,car,12245,12257
9747,truck,12248,12287
9764,truck,12263,12302
9767,truck,12266,12270
9776,car,12275,12282
9779,car,12276,12295
9780,car,12277,12317
9781,truck,12277,12292
9786,car,12280,12285
9792,car,12286,12323
9800,car,12293,12304
9803,car,12298,12304
9804,car,12298,12311
9807,truck,12301,12327
9809,car,12304,12306
9812,car,12309,12325
9813,truck,12309,12313
9814,car,12311,12326
9816,car,12313,12322
9821,car,12316,12320
9823,car,12318,12328
9825,car,12318,12335
9832,car,12322,12341
9833,car,12322,12359
9838,car,12326,12339
9840,car,12327,12337
9841,car,12330,12343
9842,truck,12331,12351
9844,car,12333,12368
9845,car,12334,12343
9854,car,12340,12375
9859,car,12343,12374
9862,truck,12343,12348
9865,car,12345,12349
9866,car,12346,12354
9869,truck,12347,12357
9871,car,12349,12359
9874,truck,12351,12368
9876,car,12351,12394
9879,car,12352,12362
9880,car,12352,12367
9884,car,12354,12361
9885,car,12354,12389
9892,car,12358,12377
9894,car,12360,12376
9896,car,12361,12381
9897,car,12361,12387
9899,car,12362,12373
9901,car,12366,12378
9905,car,12368,12377
9909,car,12370,12386
9912,car,12373,12386
9914,car,12375,12411
9919,car,12377,12411
9920,car,12378,12393
9925,car,12381,12393
9926,car,12381,12391
9931,car,12386,12388
9932,truck,12386,12392
9933,car,12388,12401
9938,car,12390,12410
9941,car,12391,12403
9942,truck,12392,12396
9948,car,12398,12431
9951,truck,12399,12427
9954,car,12399,12406
9955,car,12400,12405
9956,car,12400,12404
9957,truck,12403,12413
9962,car,12405,12418
9965,car,12407,12416
9966,car,12409,12416
9968,car,12411,12417
9969,car,12411,12434
9974,car,12415,12417
9977,car,12417,12444
9982,truck,12419,12428
9983,car,12419,12453
9984,car,12419,12445
9985,car,12421,12439
9990,truck,12425,12441
9993,car,12426,12433
9996,car,12428,12468
9998,car,12431,12436
10001,car,12433,12438
10005,car,12436,12443
10006,truck,12436,12476
10007,truck,12437,12487
10012,car,12439,12459
10013,car,12439,12447
