id,class,first_frame,last_frame
5368,car,8767,8771
5369,car,8772,8911
5373,car,8780,8846
5376,car,8781,8784
5383,bus,8796,8852
5384,car,8805,8968
5387,car,8807,8852
5388,car,8808,8846
5389,car,8813,8868
5390,bus,8813,8934
5403,car,8825,8836
5407,car,8832,8860
5409,car,8834,8848
5410,car,8834,8873
5414,car,8837,8878
5415,car,8838,8855
5422,car,8849,8887
5424,truck,8851,8934
5425,truck,8853,8900
5436,car,8874,9163
5445,bus,8906,9015
5454,car,8958,9004
5463,car,8972,9030
5465,car,8974,9342
5466,car,8974,9059
5471,car,8978,8980
5474,car,8984,9089
5478,car,8987,8999
5481,car,8991,9038
5482,car,8991,9017
5484,car,8993,9012
5487,car,9001,9054
5496,car,9016,9078
5508,car,9029,9082
5516,car,9038,9041
5519,car,9041,9099
5522,car,9042,9086
5526,car,9045,9049
5528,car,9047,9086
5535,car,9053,9056
5536,car,9053,9055
5539,car,9057,9088
5544,car,9065,9161
5546,car,9067,9122
5547,car,9068,9127
5548,car,9069,9115
5552,car,9081,9181
5554,car,9081,9102
5555,car,9081,9141
5557,car,9082,9099
5562,car,9088,9131
5564,car,9091,9098
5568,car,9096,9116
5573,car,9105,9159
5575,car,9108,9110
5578,car,9110,9198
5585,car,9122,9178
5591,car,9132,9298
5592,car,9134,9188
5593,car,9135,9138
5599,car,9144,9185
5601,truck,9147,9323
5602,car,9149,9158
5604,car,9150,9167
5607,car,9152,9185
5608,car,9152,9215
5614,car,9160,9221
5616,car,9163,9283
5620,car,9168,9290
5621,car,9172,9267
5636,car,9189,9293
5645,car,9202,9242
5647,bus,9203,9411
5651,bus,9231,9626
5660,car,9264,9295
5665,car,9278,9280
5666,car,9279,9368
5670,car,9286,9325
5671,car,9286,9466
5674,car,9291,9296
5677,car,9302,9312
5684,car,9314,9319
5685,car,9314,9356
5686,car,9317,9358
5687,car,9319,9356
5690,car,9324,9444
5700,car,9336,9422
5706,car,9346,9358
5714,car,9360,9477
5715,car,9361,9373
5718,car,9367,9433
5722,car,9371,9479
5723,car,9372,9441
5724,car,9374,9386
5732,car,9385,9392
5735,car,9396,9432
5746,car,9411,9427
5748,car,9413,9497
5750,car,9415,9429
5752,car,9417,9461
5753,car,9418,9443
5759,car,9425,9429
5761,car,9427,9518
5762,car,9429,9689
5765,car,9431,9484
5766,car,9432,9436
5770,car,9439,9506
5771,car,9441,9479
5777,car,9443,9499
5779,car,9447,9515
5783,car,9449,9543
5788,car,9454,9479
5790,car,9459,9461
5801,car,9474,9480
5803,car,9481,9490
5805,car,9483,9559
5806,car,9483,9525
5808,car,9485,9640
5815,car,9518,9557
5818,car,9521,9566
5819,car,9524,9564
5822,car,9525,9556
5830,car,9533,9604
5842,car,9560,9586
5848,car,9569,9654
5851,car,9572,9589
5852,car,9572,9593
5857,car,9586,9644
5865,car,9597,9662
5872,car,9608,9637
5874,car,9614,9697
5875,car,9614,9710
5882,car,9634,9659
5885,car,9636,9709
5887,car,9638,9640
5892,car,9646,9648
5895,car,9651,9708
5899,car,9658,9753
5901,car,9662,9708
5909,car,9667,9678
5921,car,9678,9738
5925,car,9684,9688
5926,car,9685,9720
5931,car,9690,9799
5932,car,9691,9724
5939,car,9700,9783
5945,car,9714,9750
5946,car,9715,9837
5955,car,9738,9790
5966,car,9753,9783
5967,car,9755,9859
5970,car,9758,9767
5972,car,9762,9794
5974,car,9763,9978
5977,car,9765,9900
5987,car,9777,9779
5995,car,9798,9859
5999,car,9803,9997
6001,car,9805,9841
6002,car,9805,9807
6004,car,9814,10057
6006,car,9814,9816
6015,car,9833,9920
6018,car,9835,9890
6020,car,9850,9933
6021,car,9851,9856
6028,car,9866,9927
6032,car,9875,9968
6034,car,9885,9890
6035,car,9885,9888
6036,car,9886,9959
6042,car,9903,9909
6043,car,9906,9978
6044,car,9906,9994
6046,car,9907,9968
6047,car,9907,9933
6059,car,9925,9994
6061,car,9926,9931
6064,car,9930,9950
6065,car,9931,10023
6066,car,9932,9937
6068,car,9937,10057
6073,car,9946,9958
6074,car,9948,9960
6076,car,9950,10013
6088,car,9966,10103
6089,car,9972,10090
6094,car,9988,10002
6100,car,9997,10024
6107,car,10009,10011
6111,car,10012,10083
6113,car,10013,10166
6118,car,10018,10021
6121,car,10024,10085
6124,car,10026,10163
6127,car,10031,10036
6132,car,10037,10082
6139,car,10045,10048
6140,car,10046,10115
6142,car,10048,10068
6148,car,10051,10067
6151,car,10055,10143
6158,car,10063,10089
6172,car,10080,10247
6173,car,10080,10145
6182,car,10103,10185
6183,car,10110,10140
6184,car,10113,10164
6185,car,10114,10133
6188,car,10119,10227
6189,car,10121,10123
6192,car,10125,10127
6194,car,10127,10230
6196,car,10131,10230
6199,car,10139,10157
6204,car,10144,10150
6210,car,10153,10166
6214,car,10158,10457
6223,car,10178,10234
6225,car,10178,10238
6229,car,10181,10311
6230,car,10184,10306
6236,car,10193,10228
6237,car,10195,10214
6243,car,10204,10299
6248,car,10214,10251
6252,car,10219,10270
6253,car,10222,10227
6261,bus,10236,10300
6262,car,10239,10382
6269,truck,10247,10430
6271,car,10249,10331
6275,car,10251,10258
6292,car,10313,10319
6294,car,10320,10349
6297,car,10326,10375
6309,car,10347,10524
6316,car,10352,10461
6317,car,10353,10443
6319,car,10357,10412
6321,car,10359,10399
6322,car,10360,10396
6325,car,10366,10379
6329,car,10369,10408
6330,car,10374,10378
6332,car,10380,10389
6336,car,10381,10425
6350,car,10406,10653
6352,car,10408,10477
6354,car,10410,10447
6362,car,10426,10434
6367,car,10442,10487
6369,car,10444,10458
6370,car,10444,10530
6372,car,10449,10466
6376,truck,10453,10506
6380,car,10459,10490
6384,bus,10469,10497
6385,car,10471,10616
6387,car,10473,10557
6391,car,10479,10481
6394,car,10489,10539
6400,car,10495,10551
6410,car,10498,10515
6419,car,10508,10524
6421,car,10512,10591
6430,car,10522,10524
6432,car,10524,10538
6433,car,10529,10601
6434,car,10533,10540
6441,car,10542,10555
6445,car,10545,10614
6446,car,10545,10630
6447,car,10546,10604
6455,car,10562,10591
6456,bus,10562,10570
6458,car,10568,10667
6459,bus,10571,10727
6462,car,10577,10584
6463,car,10577,10585
6464,car,10582,10839
6465,car,10583,10600
6466,car,10587,10650
6473,car,10601,10671
6477,car,10604,10635
6478,car,10604,10627
6483,bus,10608,10728
6485,car,10614,10646
6487,car,10616,10624
6490,car,10620,10633
6491,car,10621,10633
6496,car,10625,10781
6497,car,10625,10731
6498,car,10628,10631
6499,car,10631,10634
6502,car,10636,10656
6506,car,10639,10657
6508,car,10640,10671
6513,car,10649,10657
6516,car,10652,10667
6523,car,10669,10725
6525,truck,10676,10722
6530,car,10691,10698
6538,car,10707,10716
6542,bus,10716,10844
6545,car,10730,10938
6548,car,10733,10754
6552,car,10743,10765
6557,car,10750,10910
6561,car,10751,10840
6563,car,10753,10819
6564,car,10756,10910
6566,car,10756,10812
6568,car,10761,10765
6569,car,10762,10807
6573,car,10768,10772
6575,car,10769,10823
6578,car,10772,10779
6582,bus,10777,10863
6584,car,10778,10781
6588,car,10782,10861
6591,car,10784,10786
6595,car,10790,10803
6599,car,10791,10796
6601,bus,10791,10895
6602,car,10791,10825
6603,car,10791,10793
6614,bus,10801,10820
6618,car,10806,10906
6630,car,10821,10867
6631,truck,10824,10876
6637,car,10836,10840
6638,car,10837,10890
6639,car,10838,10864
6642,car,10851,10891
6644,car,10856,10859
6650,car,10879,10935
6651,car,10881,11002
6652,car,10881,10884
6660,car,10899,10963
6662,car,10899,11128
6664,car,10899,10903
6666,car,10909,11038
6670,car,10910,10945
6672,car,10916,10970
6679,car,10920,10943
6683,bus,10922,11094
6684,car,10925,10940
6688,car,10934,10936
6691,car,10938,10955
6693,car,10942,10947
6695,car,10946,10948
6697,car,10950,10990
6698,car,10956,10988
6703,car,10961,10975
6704,car,10962,11047
6719,car,10986,11024
6735,truck,11008,11036
6738,car,11011,11083
6739,truck,11012,11048
6743,car,11027,11255
6745,car,11031,11062
6746,car,11032,11130
6747,car,11037,11065
6752,car,11051,11062
6756,car,11060,11111
6763,car,11069,11071
6771,car,11079,11098
6773,car,11080,11113
6777,car,11084,11150
6778,car,11085,11190
6779,car,11086,11154
6786,car,11090,11160
6788,car,11090,11197
6794,car,11096,11112
6799,car,11111,11185
6800,car,11114,11116
6801,truck,11118,11147
6805,car,11124,11137
6806,car,11127,11159
6810,car,11137,11201
6812,car,11140,11195
6813,car,11141,11179
6823,car,11158,11216
6826,car,11161,11163
6827,car,11162,11190
6831,car,11166,11179
6841,car,11179,11203
6842,car,11180,11182
6845,car,11184,11266
6849,car,11192,11251
6861,car,11203,11269
6865,car,11209,11302
6868,car,11214,11219
6871,car,11218,11329
6875,car,11223,11225
6877,car,11226,11291
6888,car,11243,11284
6889,car,11245,11295
6890,car,11245,11248
6892,car,11246,11386
6893,car,11247,11704
6899,car,11261,11322
6904,car,11269,11362
6912,car,11272,11344
6914,car,11274,11320
6915,car,11275,11323
6921,car,11288,11332
6931,car,11299,11302
6941,car,11308,11399
6944,car,11315,11322
6947,car,11319,11362
6948,car,11323,11379
6951,car,11327,11419
6959,car,11334,11368
6962,car,11340,11343
6963,car,11341,11383
6966,car,11344,11387
6975,car,11353,11411
6977,car,11364,11366
6978,truck,11366,11470
6981,car,11372,11399
6984,car,11373,11488
6994,car,11385,11472
7000,car,11393,11517
7005,car,11405,11550
7007,truck,11414,11429
7011,car,11424,11454
7014,bus,11429,11441
7016,car,11432,11466
7022,car,11448,11604
7025,car,11455,11610
7027,car,11460,11506
7032,car,11472,11557
7034,car,11477,11510
7038,car,11482,11558
7044,car,11490,11540
7045,car,11491,11497
7062,car,11517,11524
7067,car,11522,11580
7071,car,11527,11648
7084,car,11544,11676
7093,car,11553,11572
7097,car,11563,11583
7106,car,11568,11615
7109,truck,11578,11788
7112,car,11581,11592
7116,car,11584,11594
7119,car,11586,11611
7125,car,11594,11597
7128,car,11601,11689
7131,car,11603,11628
7133,car,11605,11686
7141,car,11611,11657
7157,car,11634,11817
7160,car,11639,11763
7165,car,11650,11738
7168,car,11656,11716
7169,car,11658,11717
7173,car,11665,11712
7177,car,11671,11674
7181,car,11676,11683
7183,car,11678,11800
7184,car,11678,11745
7191,bus,11719,11727
7197,car,11737,11774
7198,car,11739,11755
7203,car,11748,11794
7205,car,11753,11760
7210,bus,11755,11879
7211,car,11757,11794
7214,car,11765,11804
7216,car,11772,11820
7219,bus,11779,11848
7224,car,11786,11789
7228,car,11794,11798
7229,car,11794,11875
7235,car,11800,11804
7237,car,11802,11808
7240,car,11806,11838
7251,car,11827,11889
7257,car,11834,11957
7259,bus,11836,11897
7261,car,11838,11848
7268,car,11859,11919
7273,car,11866,11991
7275,car,11869,11996
7277,car,11872,11904
7281,car,11886,12021
7285,car,11897,11953
7286,car,11898,11904
7287,car,11899,11915
7288,car,11900,11953
7289,car,11903,12038
7293,car,11910,11971
7295,car,11913,11954
7301,car,11923,11969
7302,car,11929,12022
7306,car,11932,11969
7309,car,11944,11981
7310,car,11945,11963
7316,car,11953,11980
7322,car,11960,11970
7323,car,11960,12007
7326,car,11963,12087
7328,car,11970,12124
7331,car,11981,11997
7332,car,11982,11992
7334,car,11986,12011
7337,car,11991,12034
7339,car,11993,12143
7343,car,12000,12070
7346,car,12005,12200
7354,car,12015,12024
7360,car,12024,12090
7362,car,12026,12053
7363,car,12029,12073
7370,car,12033,12305
7375,truck,12047,12075
7377,car,12049,12096
7378,car,12051,12061
7379,car,12053,12100
7383,car,12065,12080
7388,car,12073,12095
7391,car,12077,12218
7394,car,12080,12126
7395,car,12082,12150
7399,car,12088,12108
7402,car,12092,12117
7412,car,12109,12143
7416,car,12114,12130
7417,car,12114,12121
7421,car,12125,12226
7423,car,12126,12160
7424,car,12126,12177
7426,car,12131,12169
7433,car,12146,12157
7441,car,12159,12169
7453,car,12179,12251
7454,car,12180,12198
7455,truck,12182,12231
7457,car,12182,12282
7461,car,12188,12192
7462,car,12189,12220
7463,car,12190,12313
7468,bus,12194,12318
7472,car,12212,12215
7476,car,12216,12220
7480,car,12218,12282
7486,car,12227,12287
7502,car,12250,12261
7507,car,12259,12362
7508,car,12259,12366
7510,truck,12272,12308
7511,car,12277,12388
7514,car,12285,12386
7526,car,12324,12333
7530,car,12331,12336
7536,car,12345,12349
7537,truck,12348,12414
7548,car,12377,12381
7550,car,12381,12454
7554,car,12389,12395
7566,car,12405,12639
7568,car,12406,12414
7572,car,12410,12457
7576,car,12423,12426
7579,car,12441,12479
7583,bus,12451,12515
7586,car,12456,12593
7591,car,12472,12528
7593,car,12474,12570
7594,car,12474,12620
7595,car,12475,12515
7598,car,12480,12527
7602,car,12485,12668
7604,car,12486,12632
7607,car,12496,12504
7610,car,12501,12555
7612,car,12504,12554
7616,car,12507,12523
7617,car,12511,12514
7619,car,12513,12571
7623,car,12524,12571
7626,truck,12526,12596
7628,car,12531,12534
7630,car,12534,12536
7631,car,12535,12543
7635,car,12540,12663
7636,car,12540,12548
7637,car,12543,12585
7641,car,12548,12562
7644,car,12552,12604
7647,car,12556,12706
7649,car,12560,12565
7651,bus,12560,12563
7652,car,12561,12597
7658,car,12564,12621
7660,car,12567,12683
7672,car,12575,12635
7677,car,12578,12590
7678,car,12580,12642
7680,car,12580,12731
7681,car,12582,12632
7688,car,12594,12608
7690,car,12598,12608
7696,car,12606,12639
7697,car,12608,12680
7715,car,12630,12699
7722,car,12637,12685
7729,car,12648,12660
7730,car,12650,12714
7756,car,12672,12735
7759,car,12673,12721
7760,car,12675,12907
7763,car,12678,12688
7766,car,12682,12766
7768,car,12686,12719
7772,car,12690,12831
7776,car,12692,12771
7783,car,12702,12855
7787,car,12706,12712
7798,car,12730,12732
7800,car,12731,12842
7803,car,12742,12835
7810,car,12755,12809
7815,car,12761,12860
7821,car,12772,12903
7828,car,12782,12806
7831,car,12789,12965
7834,car,12796,13021
7837,car,12805,12819
7843,car,12811,12871
7847,car,12817,12974
7849,car,12820,12833
7852,car,12827,12860
7855,car,12832,12867
7861,car,12842,12902
7863,car,12845,12874
7866,car,12853,12893
7873,car,12860,12903
7879,car,12869,12982
7881,car,12871,13000
7885,car,12875,12913
7890,car,12882,12940
7891,car,12886,12942
7893,car,12890,12901
7894,car,12890,12936
7895,car,12892,12916
7896,car,12893,12898
7904,car,12906,12951
7905,car,12908,12969
7912,car,12917,12920
7914,car,12918,13087
7922,car,12936,12960
7925,car,12941,13124
7930,car,12956,12958
7932,car,12961,12965
7934,car,12962,13023
7935,car,12963,13042
7949,car,12982,13078
7953,car,12992,13006
7957,car,12995,12997
7968,car,13033,13101
7969,car,13038,13054
7972,car,13051,13083
7981,car,13063,13268
7983,car,13068,13212
7985,car,13071,13104
7988,truck,13076,13269
7994,car,13081,13131
8002,bus,13106,13347
8003,car,13107,13121
8006,car,13110,13172
8007,truck,13113,13135
8019,car,13128,13152
8026,car,13147,13180
8029,truck,13150,13265
8034,car,13159,13200
8042,bus,13175,13306
8048,car,13194,13238
8050,car,13195,13236
8053,bus,13198,13395
8056,truck,13216,13249
8061,car,13227,13247
8064,car,13241,13651
8071,car,13255,13260
8072,car,13256,13259
8078,car,13265,13268
8080,car,13269,13305
8082,car,13273,13363
8096,car,13325,13406
8105,car,13350,13406
8109,car,13362,13378
8110,car,13369,13453
8112,car,13370,13398
8114,car,13372,13391
8120,truck,13382,13416
8123,car,13385,13510
8124,car,13386,13458
8126,car,13387,13502
8131,car,13396,13606
8132,car,13399,13406
8133,car,13399,13431
8141,car,13413,13417
8145,truck,13431,13434
8147,car,13431,13512
8150,car,13435,13498
8152,car,13436,13544
8154,truck,13439,13441
8156,truck,13442,13447
8157,car,13442,13452
8160,car,13455,13664
8162,car,13460,13598
8165,car,13465,13533
8171,car,13472,13713
8172,car,13473,13525
8173,car,13473,13560
8178,truck,13480,13483
8179,truck,13485,13492
8181,car,13486,13537
8185,car,13497,13636
8189,car,13500,13764
8190,car,13501,13531
8193,car,13504,13526
8197,car,13508,13622
8202,car,13512,13514
8203,car,13513,13562
8204,car,13514,13533
8206,car,13516,13529
8207,car,13516,13672
8208,car,13518,13575
8212,car,13521,13594
8213,car,13523,13543
8217,car,13526,13586
8220,car,13528,13560
8241,car,13558,13591
8243,car,13563,13621
8244,car,13563,13606
8245,car,13570,13575
8247,car,13572,13618
8252,car,13575,13591
8254,car,13577,13623
8255,car,13578,13586
8259,car,13584,13588
8260,car,13585,13675
8267,car,13594,13623
8268,truck,13594,13663
8275,car,13608,13612
8291,car,13627,13654
8293,car,13632,13671
8303,car,13646,13683
8309,car,13661,13701
8315,car,13668,13679
8317,car,13673,13713
8319,car,13677,13689
8321,car,13681,13693
8322,car,13683,13685
8325,car,13686,13688
8326,car,13687,13689
8329,car,13691,13735
8337,car,13701,13727
8338,car,13702,13742
8341,car,13707,13822
8345,car,13710,13836
8348,car,13711,13731
8350,car,13712,13806
8353,car,13721,13817
8364,car,13731,13829
8372,car,13743,13767
8373,truck,13746,13775
8382,car,13757,13809
8384,car,13762,13806
8388,car,13763,13800
8397,car,13774,13811
8399,car,13775,13834
8401,car,13777,13781
8402,car,13780,13913
8409,car,13786,13874
8412,truck,13791,13818
8421,car,13802,13834
8422,car,13803,13879
8425,car,13805,13809
8429,car,13811,13872
8434,car,13826,13843
8439,car,13832,13835
8442,car,13833,14203
8443,car,13835,14214
8451,car,13855,13893
8460,car,13867,13885
8464,bus,13870,14102
8467,car,13873,13907
8468,car,13874,13946
8469,car,13875,13889
8470,car,13876,13878
8472,car,13878,13880
8475,car,13881,13884
8476,car,13882,13996
8487,car,13891,14020
8493,car,13898,13953
8496,car,13902,13906
8500,car,13906,13920
8505,car,13913,13944
8514,truck,13928,13997
8516,car,13930,13958
8517,car,13931,13945
8525,car,13945,14007
8528,car,13949,14038
8531,truck,13951,14013
8539,car,13966,13972
8540,car,13967,14012
8543,car,13971,14030
8546,car,13973,13985
8552,car,13979,13981
8555,car,13981,14145
8562,car,13994,13996
8570,car,14004,14020
8577,car,14009,14092
8582,car,14016,14270
8588,car,14020,14038
8591,car,14026,14037
8592,car,14028,14062
8596,car,14031,14057
8602,car,14040,14094
8604,car,14042,14049
8614,car,14054,14064
8616,car,14055,14118
8620,car,14062,14136
8626,car,14069,14071
8631,car,14073,14076
8633,car,14073,14075
8638,car,14077,14079
8640,car,14079,14125
8657,car,14098,14203
8658,car,14099,14102
8672,car,14114,14133
8675,car,14119,14148
8679,car,14139,14168
8681,car,14144,14214
8687,car,14164,14268
8689,car,14166,14286
8690,car,14166,14239
8697,car,14170,14175
8700,car,14176,14272
8701,car,14178,14231
8728,car,14210,14214
8729,car,14211,14275
8737,car,14220,14258
8742,car,14224,14297
8743,car,14224,14227
8744,car,14225,14268
8745,car,14227,14305
8747,truck,14229,14327
8748,car,14231,14239
8752,car,14241,14266
8753,car,14243,14290
8754,car,14244,14324
8760,car,14256,14265
8769,car,14271,14275
8770,car,14273,14339
8772,car,14274,14346
8776,car,14278,14329
8779,car,14280,14282
8782,car,14286,14296
8784,car,14288,14294
8790,car,14295,14485
8795,bus,14300,14313
8800,car,14304,14320
8804,car,14310,14325
8810,truck,14318,14334
8811,car,14320,14398
8812,car,14320,14403
8817,bus,14332,14417
8819,car,14332,14454
8820,bus,14333,14444
8822,car,14334,14396
8828,car,14341,14349
8841,bus,14369,14503
8845,car,14377,14415
8847,car,14383,14389
8851,car,14390,14419
8856,car,14401,14404
8860,car,14407,14469
8875,car,14451,14556
8877,car,14454,14471
8885,car,14460,14462
8895,car,14479,14494
8901,car,14483,14763
8906,truck,14486,14507
8907,car,14487,14536
8918,car,14498,14613
8919,car,14500,14587
8926,car,14508,14554
8932,car,14515,14549
8935,car,14519,14533
8937,car,14520,14566
8941,car,14527,14544
8942,car,14536,14553
8947,car,14541,14552
8955,car,14549,14556
8957,car,14550,14581
8958,car,14550,14569
8959,car,14551,14555
8964,car,14554,14558
8965,car,14555,14564
8974,car,14563,14590
8980,car,14569,14588
8982,car,14570,14694
8984,car,14572,14607
8997,car,14583,14586
8998,car,14585,14637
9011,car,14596,14598
9018,car,14602,14608
9020,car,14604,14609
9024,car,14608,14614
9039,car,14624,14630
9042,car,14627,14679
9055,car,14645,14830
9056,car,14646,14691
9064,car,14671,14775
9071,car,14679,14719
9073,bus,14681,14749
9074,car,14688,14701
9075,car,14689,14704
9078,car,14700,14734
9080,car,14701,14704
9081,car,14703,14850
9082,car,14704,14722
9083,car,14705,14710
9087,car,14708,14729
9088,car,14708,14716
9089,car,14709,14714
9092,car,14716,14795
9098,car,14722,14790
9110,car,14738,15023
9111,car,14739,14854
9113,car,14741,14832
9118,truck,14746,14791
9120,truck,14758,14913
9124,car,14769,14840
9126,car,14773,14799
9132,car,14789,14792
9148,car,14822,14850
9151,car,14824,15016
9152,car,14826,14877
9158,bus,14836,14922
9160,car,14836,14859
9161,car,14838,14869
9162,car,14839,14860
9163,truck,14840,14844
9166,car,14844,14979
9167,car,14844,14889
9169,car,14850,14866
9170,car,14851,14854
9177,car,14870,14921
9178,car,14871,14897
9183,car,14888,14929
9194,car,14912,14955
9197,car,14918,15101
9210,car,14938,14946
9211,car,14938,14942
9212,car,14939,14997
9213,bus,14940,14956
9214,car,14940,14978
9222,car,14947,14978
9232,car,14966,15042
9233,car,14967,15006
9234,truck,14967,15081
9235,car,14968,14976
9240,car,14980,14990
9244,truck,14983,14993
9246,car,14987,14995
9247,car,14987,15017
9249,truck,14990,15021
9252,car,14996,15001
9257,car,15000,15002
9259,car,15002,15004
9272,car,15013,15122
9276,car,15019,15021
9279,car,15023,15046
9282,car,15026,15138
9295,car,15042,15044
9298,car,15043,15152
9299,car,15043,15051
9300,car,15045,15143
9304,car,15047,15076
9308,car,15052,15071
9311,car,15058,15117
9313,car,15069,15233
9314,car,15070,15098
9320,car,15076,15245
9323,car,15078,15082
9330,car,15085,15159
9334,car,15091,15098
9335,car,15092,15095
9341,car,15096,15101
9342,car,15097,15114
9350,car,15111,15113
9358,car,15123,15133
9359,car,15123,15202
9364,bus,15129,15171
9366,car,15130,15151
9367,car,15131,15197
9371,car,15134,15142
9375,car,15135,15168
9378,car,15136,15142
9382,car,15139,15143
9386,car,15141,15208
9391,car,15143,15245
9398,car,15153,15171
9400,car,15155,15232
9402,car,15157,15160
9406,car,15170,15173
9413,car,15183,15268
9416,car,15189,15239
9419,car,15209,15296
9422,car,15213,15256
9424,car,15224,15232
9431,car,15254,15258
9433,car,15255,15260
9437,car,15259,15293
9440,car,15261,15275
9451,car,15277,15286
9460,car,15282,15310
9462,car,15285,15288
9463,car,15285,15313
9469,car,15292,15300
9475,car,15300,15349
9477,car,15300,15486
9478,car,15302,15338
9481,car,15303,15320
9482,car,15304,15308
9483,car,15305,15362
9488,car,15315,15399
9499,car,15328,15330
9500,truck,15328,15432
9501,car,15331,15371
9502,car,15331,15367
9503,car,15334,15369
9510,car,15343,15378
9516,car,15353,15388
9518,car,15362,15389
9519,car,15363,15453
9528,truck,15380,15441
9542,car,15393,15416
9548,car,15400,15430
9551,car,15401,15415
9556,car,15404,15470
9568,car,15417,15482
9569,car,15418,15460
9572,car,15423,15431
9573,car,15425,15503
9575,car,15429,15513
9578,car,15430,15444
9582,car,15433,15471
9583,car,15434,15436
9586,car,15442,15542
9590,car,15451,15559
9594,car,15456,15494
9600,car,15475,15477
9609,car,15499,15560
9611,car,15519,15526
9613,car,15520,15540
9618,car,15535,15579
9619,car,15535,15538
9620,car,15535,15537
9621,car,15538,15605
9623,car,15540,15579
9627,car,15546,15595
9629,car,15546,15619
9630,car,15546,15552
9636,car,15550,15573
9645,car,15565,15609
9646,car,15566,15593
9649,car,15570,15593
9650,bus,15571,15658
9651,truck,15571,15632
9653,car,15572,15574
9658,car,15575,15717
9664,car,15582,15587
9670,car,15595,15699
9676,car,15605,15653
9691,car,15621,15678
9694,car,15625,15664
9696,car,15626,15628
9698,bus,15628,15631
9716,bus,15666,15690
9719,truck,15674,15703
9731,car,15690,15767
9733,car,15693,15708
9736,car,15694,15696
9739,car,15697,15727
9740,car,15697,15801
9741,car,15700,15798
9748,car,15706,15755
9754,car,15716,15724
9756,car,15717,15761
9762,car,15722,15761
9763,car,15723,15774
9768,car,15740,15772
9774,car,15749,15848
9779,car,15752,15761
9783,car,15755,15813
9786,car,15758,15790
9795,car,15765,15782
9800,car,15767,15810
9801,car,15767,15836
9817,car,15777,15823
9818,car,15777,15785
9819,car,15777,15890
9826,car,15783,15787
9832,car,15786,15843
9834,car,15790,15920
9841,car,15804,15865
9842,car,15804,15856
9850,car,15820,15834
9851,car,15821,15830
9855,car,15831,15896
9857,car,15831,15857
9860,car,15833,15845
9862,car,15838,15957
9864,car,15840,15889
9867,car,15848,15856
9869,car,15848,15851
9878,car,15863,15867
9881,car,15865,16030
9882,car,15866,15898
9884,car,15867,15888
9887,car,15869,15878
9888,truck,15869,15892
9901,car,15887,15909
9905,truck,15888,15933
9907,car,15890,15944
9909,car,15894,15904
9912,car,15900,15975
9916,truck,15905,15984
9918,car,15911,16016
9920,car,15912,15940
9922,car,15917,15919
9932,car,15933,15952
9934,car,15936,15957
9948,bus,15950,15961
9949,car,15950,15961
9953,bus,15953,15987
9957,bus,15957,16102
9960,car,15960,16015
9965,car,15968,16076
9968,car,15973,15977
9978,car,15991,16054
9984,car,15998,16045
9985,car,15998,16001
9986,car,15999,16046
9991,car,16007,16024
9992,car,16007,16012
9996,truck,16012,16016
9998,car,16015,16027
10000,car,16025,16153
10005,car,16041,16071
10009,car,16048,16067
10010,car,16051,16055
10012,car,16053,16056
10018,car,16058,16143
10031,car,16064,16266
10035,car,16066,16080
10045,car,16076,16128
10048,car,16079,16108
10049,car,16082,16117
10060,car,16112,16332
10061,bus,16112,16206
10071,car,16121,16142
10084,bus,16127,16176
10088,car,16136,16183
10089,car,16150,16201
10101,car,16174,16226
10112,car,16193,16227
10114,car,16195,16229
10115,car,16196,16256
10117,car,16197,16238
10119,car,16198,16208
10126,car,16203,16232
10129,car,16205,16207
10135,car,16208,16302
10136,car,16212,16230
10139,car,16213,16408
10143,car,16217,16260
10146,car,16218,16328
10147,car,16223,16260
10148,car,16223,16284
10152,car,16230,16261
10160,car,16237,16303
10166,car,16242,16265
10173,car,16253,16333
10183,car,16268,16318
10192,car,16279,16305
10203,car,16299,16301
10217,car,16315,16317
10221,car,16321,16334
10223,car,16322,16391
10231,car,16340,16342
10235,car,16350,16363
10236,car,16351,16458
10247,car,16369,16407
10253,car,16374,16435
10255,truck,16376,16430
10256,car,16376,16477
10257,car,16378,16411
10258,truck,16380,16383
10259,car,16384,16433
10262,car,16387,16417
10269,car,16395,16420
10282,car,16410,16490
10283,car,16411,16435
10290,car,16417,16464
10296,car,16423,16425
10306,car,16440,16470
10333,car,16496,16572
10342,car,16519,16524
10343,car,16520,16548
10346,car,16524,16596
10348,car,16526,16537
10350,bus,16530,16573
10360,car,16542,16582
10373,car,16557,16595
10376,car,16562,16629
10382,car,16567,16615
10387,car,16574,16579
10388,car,16575,16602
10390,truck,16576,16591
10392,car,16580,16655
10393,car,16581,16730
10397,car,16585,16611
10398,car,16589,16600
10403,car,16595,16608
10406,truck,16596,16598
10410,car,16599,16603
10419,car,16608,16629
10421,car,16610,16650
10431,car,16619,16631
10433,car,16620,16649
10438,car,16624,16710
10441,car,16625,16629
10442,car,16626,16666
10443,car,16627,16632
10444,car,16627,16650
10446,car,16629,16647
10448,car,16631,16744
10451,car,16631,16633
10461,car,16645,16791
10462,car,16648,16674
10463,car,16651,16675
10471,car,16657,16688
10480,car,16666,16793
10481,car,16668,16671
10483,car,16675,16739
10490,car,16689,16756
10492,car,16692,16800
10494,car,16693,16739
10501,car,16702,16756
10505,car,16704,16748
10522,car,16728,16785
10523,car,16730,16871
10539,car,16745,16842
