id,class,first_frame,last_frame
5125,car,11586,11644
5130,truck,11591,11606
5137,car,11604,11649
5139,car,11616,11685
5156,car,11662,12013
5158,car,11668,11758
5164,car,11706,11788
5165,car,11720,11762
5168,car,11734,11759
5177,car,11751,11779
5183,car,11765,11777
5184,car,11767,11822
5189,car,11780,11785
5190,car,11783,11806
5195,car,11790,11805
5201,truck,11797,11838
5202,car,11798,11832
5204,car,11823,12041
5208,car,11837,11879
5210,car,11843,11859
5212,car,11846,11848
5215,car,11849,11870
5216,car,11850,11877
5224,car,11863,11901
5226,car,11867,11912
5231,car,11881,11951
5238,truck,11907,11969
5240,car,11912,11916
5250,bus,11927,11964
5252,car,11943,11984
5265,car,11966,11989
5266,car,11967,12006
5268,car,11972,11979
5270,car,11975,12007
5271,car,11979,12026
5278,car,11993,11995
5281,car,11999,12075
5283,car,12009,12042
5285,truck,12020,12051
5287,truck,12027,12031
5289,car,12031,12053
5290,car,12036,12079
5298,car,12046,12155
5301,bus,12053,12190
5303,truck,12057,12067
5307,car,12060,12095
5309,car,12060,12062
5315,car,12071,12084
5323,car,12100,12118
5329,car,12106,12140
5330,car,12108,12203
5331,car,12110,12147
5333,car,12115,12151
5335,truck,12123,12194
5341,car,12143,12213
5354,car,12172,12205
5355,car,12176,12223
5356,car,12176,12183
5363,car,12180,12220
5364,car,12180,12242
5367,car,12189,12257
5370,car,12210,12212
5371,car,12211,12354
5373,car,12214,12275
5380,car,12221,12261
5381,car,12226,12283
5383,car,12229,12269
5385,bus,12233,12293
5389,car,12238,12270
5392,car,12244,12273
5399,car,12267,12296
5404,truck,12276,12300
5412,bus,12282,12516
5415,car,12284,12301
5417,car,12289,12323
5418,truck,12291,12316
5422,car,12294,12361
5433,car,12308,12396
5437,car,12311,12329
5439,truck,12313,12323
5443,car,12323,12572
5450,car,12337,12364
5455,car,12341,12384
5459,car,12344,12377
5460,car,12346,12365
5465,car,12353,12435
5472,car,12362,12367
5480,car,12368,12401
5481,car,12368,12372
5491,car,12376,12400
5495,car,12379,12405
5499,car,12382,12400
5500,car,12383,12387
5502,car,12386,12396
5503,car,12387,12504
5504,car,12388,12501
5506,bus,12390,12407
5507,truck,12390,12395
5510,bus,12392,12479
5512,car,12393,12477
5513,car,12395,12449
5514,car,12395,12483
5519,bus,12400,12416
5525,car,12407,12427
5529,bus,12410,12457
5539,car,12427,12499
5542,car,12429,12449
5548,car,12437,12452
5553,car,12447,12451
5555,truck,12457,12515
5562,car,12473,12485
5565,car,12476,12503
5574,car,12493,12511
5577,car,12497,12525
5579,car,12499,12540
5582,truck,12508,12591
5583,car,12511,12554
5589,car,12514,12538
5603,car,12545,12590
5607,car,12552,12613
5611,car,12556,12592
5616,car,12563,12577
5617,car,12569,12606
5625,car,12579,12655
5627,car,12581,12627
5633,truck,12589,12600
5636,car,12597,12647
5638,car,12599,12619
5643,car,12606,12608
5650,car,12611,12793
5651,car,12612,12661
5664,car,12625,12644
5675,car,12638,12691
5676,car,12638,12641
5678,car,12643,12670
5680,car,12650,12735
5681,truck,12650,12707
5683,car,12658,12681
5686,car,12663,12667
5688,car,12666,12717
5690,car,12681,12803
5692,bus,12690,12734
5699,car,12699,12744
5707,car,12707,12726
5710,car,12711,12742
5712,car,12718,12768
5721,car,12737,12810
5728,car,12747,12771
5729,car,12747,12767
5737,truck,12763,12800
5746,car,12786,12880
5748,car,12794,12796
5753,car,12798,12889
5761,car,12813,12862
5762,car,12817,12825
5769,car,12828,12914
5777,car,12845,12905
5779,car,12848,12853
5781,truck,12851,12858
5785,car,12855,12913
5789,car,12861,12925
5790,car,12863,12866
5792,truck,12869,12907
5802,car,12888,12904
5810,car,12923,12934
5816,car,12930,12941
5817,truck,12931,12989
5819,car,12938,12987
5822,truck,12943,12947
5847,car,12977,13046
5856,car,13003,13060
5857,car,13004,13059
5859,car,13005,13077
5860,car,13006,13013
5861,car,13008,13046
5871,car,13016,13031
5873,car,13019,13123
5879,car,13023,13027
5880,car,13025,13053
5885,car,13029,13053
5899,car,13045,13060
5902,car,13045,13133
5912,car,13051,13068
5920,car,13059,13065
5921,car,13062,13120
5923,car,13062,13086
5927,car,13064,13157
5929,car,13067,13105
5931,car,13068,13109
5935,car,13073,13158
5942,car,13083,13106
5943,car,13087,13145
5948,car,13095,13097
5951,car,13102,13136
5953,car,13102,13117
5954,car,13109,13177
5955,car,13109,13121
5960,car,13127,13162
5961,car,13130,13152
5964,car,13133,13140
5966,car,13134,13193
5995,car,13242,13296
5999,car,13247,13402
6002,car,13252,13295
6006,car,13256,13267
6010,car,13260,13286
6014,car,13263,13282
6015,car,13263,13305
6022,car,13275,13310
6025,car,13287,13294
6027,car,13289,13311
6028,car,13293,13388
6030,car,13293,13313
6033,car,13301,13305
6037,car,13308,13339
6038,bus,13309,13384
6039,car,13311,13328
6044,car,13319,13369
6045,car,13319,13330
6049,car,13334,13360
6050,car,13339,13425
6051,car,13339,13433
6054,car,13349,13521
6065,car,13368,13431
6073,car,13385,13387
6079,car,13403,13455
6083,car,13407,13413
6084,car,13411,13477
6086,bus,13419,13451
6088,car,13431,13538
6089,car,13438,13479
6095,car,13458,13558
6098,car,13460,13522
6106,truck,13468,13520
6108,car,13470,13529
6116,car,13480,13487
6118,bus,13484,13666
6122,car,13491,13673
6127,car,13495,13520
6128,car,13497,13516
6132,car,13511,13551
6143,car,13529,13537
6144,car,13530,13537
6145,car,13531,13560
6147,car,13534,13582
6153,car,13544,13569
6154,car,13545,13645
6155,truck,13545,13553
6156,car,13545,13553
6166,car,13550,13605
6167,car,13551,13559
6168,car,13551,13571
6170,car,13552,13701
6178,car,13559,13646
6179,car,13560,13597
6181,car,13561,13621
6183,car,13566,13596
6188,car,13572,13660
6189,car,13575,13591
6196,car,13583,13599
6201,car,13594,13615
6202,bus,13595,13669
6205,car,13600,13609
6208,car,13603,13650
6217,car,13619,13626
6218,car,13620,13811
6221,car,13624,13660
6226,car,13635,13714
6236,car,13650,13666
6237,car,13650,13679
6243,car,13656,13736
6247,car,13660,13683
6248,car,13662,13697
6258,car,13694,13773
6267,car,13709,13775
6276,car,13719,13771
6277,car,13719,13744
6279,car,13720,13738
6281,car,13727,13801
6283,car,13728,13809
6286,car,13735,13828
6287,car,13737,13794
6297,car,13745,13754
6301,truck,13749,13752
6303,car,13752,13805
6304,car,13752,13935
6306,car,13752,13765
6309,car,13754,13801
6312,car,13756,13758
6315,car,13759,13847
6319,car,13761,13813
6321,car,13763,13765
6326,car,13766,13776
6327,car,13767,13794
6332,car,13771,13802
6340,car,13780,13872
6343,car,13787,13802
6347,car,13797,13818
6349,car,13803,13835
6351,car,13807,13864
6356,car,13816,13837
6357,car,13817,13881
6360,car,13824,13861
6364,car,13829,13848
6365,car,13829,13852
6369,car,13832,13873
6374,car,13837,14007
6378,car,13847,13924
6379,car,13848,13866
6382,car,13853,13877
6384,car,13857,13878
6389,car,13866,13868
6394,truck,13871,13935
6398,car,13877,13917
6402,car,13882,13925
6409,car,13906,13916
6412,car,13910,13949
6416,car,13921,13927
6419,car,13923,13932
6425,car,13934,13941
6428,car,13938,13967
6431,car,13943,13946
6434,truck,13952,14036
6436,car,13953,13955
6447,car,13976,13993
6448,car,13981,14052
6452,car,13997,14182
6453,car,14002,14023
6456,car,14036,14068
6462,car,14057,14088
6463,truck,14057,14114
6465,car,14058,14138
6469,car,14074,14111
6470,car,14074,14081
6472,car,14075,14078
6482,car,14090,14155
6489,car,14097,14140
6491,car,14101,14135
6495,car,14105,14165
6497,car,14107,14138
6500,car,14111,14121
6504,car,14121,14140
6505,truck,14121,14187
6507,car,14124,14129
6511,car,14129,14145
6514,car,14133,14315
6520,car,14140,14197
6522,car,14141,14173
6523,car,14142,14152
6532,car,14156,14210
6536,truck,14161,14215
6537,car,14162,14173
6538,car,14164,14179
6539,car,14167,14262
6545,car,14184,14193
6548,car,14188,14194
6551,car,14190,14230
6552,car,14190,14194
6554,car,14192,14219
6561,car,14233,14337
6562,car,14235,14299
6564,car,14245,14272
6575,car,14269,14291
6579,car,14276,14315
6582,car,14280,14303
6583,car,14281,14291
6585,car,14284,14356
6586,car,14284,14361
6592,car,14311,14342
6604,car,14329,14395
6608,truck,14342,14419
6613,bus,14349,14469
6615,truck,14351,14409
6617,car,14356,14426
6624,car,14365,14370
6627,car,14375,14393
6628,bus,14377,14443
6629,car,14378,14416
6633,car,14386,14448
6642,car,14396,14401
6648,car,14401,14418
6654,car,14412,14462
6658,car,14414,14420
6665,car,14419,14444
6674,bus,14432,14491
6684,car,14439,14464
6686,truck,14443,14453
6692,car,14447,14472
6703,car,14459,14475
6708,car,14464,14527
6709,car,14465,14535
6712,car,14467,14470
6713,car,14471,14486
6715,car,14472,14534
6724,car,14485,14487
6730,car,14502,14547
6731,car,14502,14542
6734,car,14515,14579
6735,car,14517,14533
6739,bus,14522,14556
6744,car,14535,14539
6747,car,14542,14547
6748,car,14544,14562
6749,car,14545,14548
6750,car,14551,14609
6751,car,14551,14656
6753,car,14558,14579
6754,car,14558,14580
6756,car,14560,14595
6758,car,14562,14606
6762,car,14567,14583
6766,bus,14582,14686
6773,bus,14619,14713
6775,car,14623,14668
6788,car,14643,14658
6791,car,14654,14721
6798,car,14679,14688
6807,car,14755,14766
6808,car,14764,14886
6809,car,14766,14797
6813,car,14773,14797
6814,car,14779,14826
6815,car,14783,14814
6820,car,14789,14798
6822,car,14799,14821
6825,car,14808,14834
6829,car,14818,14857
6840,bus,14843,14888
6843,car,14846,14863
6850,car,14862,14873
6860,truck,14871,14922
6869,car,14881,14928
6874,car,14909,14934
6875,car,14910,14954
6877,car,14914,14950
6878,car,14915,14938
6879,car,14916,14950
6893,car,14936,14957
6898,car,14944,14981
6899,car,14948,14982
6900,car,14953,15015
6906,car,14964,14968
6907,car,14965,15019
6908,car,14965,15057
6911,car,14966,15023
6913,car,14968,15023
6925,car,14998,15037
6928,car,15011,15082
6933,car,15027,15031
6941,truck,15032,15101
6942,car,15032,15037
6943,car,15033,15084
6952,truck,15043,15076
6965,car,15075,15144
6973,car,15085,15087
6974,car,15085,15122
6976,bus,15087,15145
6981,truck,15103,15176
6985,car,15110,15113
6987,car,15113,15118
6990,car,15119,15134
6997,car,15125,15158
6998,car,15132,15147
6999,car,15138,15168
7001,bus,15143,15238
7004,car,15148,15182
7005,car,15150,15218
7006,car,15152,15186
7015,truck,15185,15224
7018,car,15186,15211
7021,car,15187,15217
7025,car,15190,15255
7026,car,15194,15200
7027,car,15194,15283
7032,truck,15203,15268
7034,truck,15204,15255
7036,car,15244,15273
7038,car,15245,15281
7040,car,15246,15288
7044,car,15256,15258
7050,car,15286,15325
7056,car,15294,15321
7060,car,15308,15427
7067,car,15324,15339
7070,car,15329,15371
7071,truck,15329,15359
7072,car,15330,15369
7074,car,15332,15383
7083,bus,15362,15396
7085,bus,15368,15412
7092,car,15381,15394
7095,car,15384,15398
7101,bus,15396,15452
7113,truck,15417,15434
7115,car,15419,15478
7119,car,15423,15476
7120,car,15423,15480
7126,car,15433,15455
7131,car,15458,15460
7135,car,15499,15532
7136,car,15502,15512
7137,truck,15502,15607
7141,car,15508,15600
7143,bus,15511,15524
7146,truck,15513,15517
7156,car,15524,15558
7166,car,15550,15651
7172,truck,15569,15609
7174,car,15573,15651
7176,car,15580,15582
7178,car,15593,15669
7181,car,15610,15663
7183,car,15614,15616
7187,car,15643,15863
7189,car,15646,15685
7191,car,15650,15699
7194,car,15653,15722
7198,car,15655,15705
7204,car,15662,15702
7210,car,15681,15759
7211,car,15683,15691
7214,car,15690,15721
7219,car,15698,15766
7222,car,15703,15735
7226,car,15707,15743
7228,car,15721,15742
7232,car,15731,15861
7233,car,15733,15860
7237,car,15738,15774
7238,car,15738,15836
7241,car,15742,15835
7247,car,15750,15828
7249,car,15757,15795
7251,car,15761,15791
7253,truck,15764,15799
7254,car,15766,15807
7263,bus,15780,15838
7272,car,15810,15858
7274,car,15815,15888
7279,car,15818,15866
7281,car,15819,15824
7290,car,15841,15953
7303,truck,15865,15943
7310,bus,15879,15971
7320,car,15915,15987
7330,truck,15970,16009
7331,car,15976,16129
7333,car,15979,16001
7334,truck,15982,15985
7336,car,15990,16076
7339,car,15994,15996
7345,car,15998,16072
7347,car,16002,16023
7356,car,16018,16052
7358,car,16018,16040
7359,car,16020,16078
7360,car,16021,16047
7364,car,16028,16077
7378,car,16039,16132
7380,car,16040,16098
7392,car,16049,16087
7394,car,16051,16054
7396,car,16053,16152
7403,car,16060,16090
7408,car,16064,16090
7409,car,16065,16098
7416,car,16071,16110
7419,car,16079,16175
7421,car,16082,16117
7424,car,16093,16105
7425,car,16093,16139
7434,car,16104,16126
7435,car,16106,16116
7438,car,16115,16155
7439,car,16116,16180
7440,car,16118,16250
7445,car,16120,16167
7457,car,16132,16153
7461,car,16139,16174
7462,car,16139,16146
7464,car,16141,16163
7465,car,16141,16143
7467,car,16142,16177
7469,car,16150,16222
7482,car,16164,16166
7488,car,16173,16196
7496,car,16187,16202
7498,car,16196,16217
7499,car,16196,16265
7500,car,16198,16254
7502,car,16206,16272
7505,truck,16244,16294
7506,bus,16250,16331
7512,bus,16331,16333
7514,bus,16333,16364
7526,bus,16343,16347
7529,car,16344,16392
7533,car,16347,16368
7539,car,16355,16470
7541,car,16355,16386
7542,car,16358,16404
7545,car,16365,16402
7554,car,16379,16491
7557,car,16382,16464
7558,car,16383,16406
7566,car,16403,16441
7568,truck,16410,16423
7572,car,16421,16447
7573,car,16423,16438
7578,car,16436,16438
7579,car,16436,16465
7581,car,16441,16542
7584,truck,16448,16467
7586,car,16450,16454
7587,car,16451,16496
7601,car,16476,16581
7602,car,16477,16484
7604,car,16478,16530
7609,car,16482,16561
7611,car,16484,16510
7617,car,16489,16526
7620,car,16492,16513
7621,car,16495,16502
7624,car,16503,16549
7625,car,16513,16552
7627,car,16516,16535
7634,car,16527,16548
7643,car,16564,16602
7645,car,16568,16599
7650,car,16584,16606
7652,car,16586,16608
7653,car,16591,16601
7654,car,16591,16638
7660,car,16608,16641
7661,car,16608,16614
7666,truck,16627,16629
7667,car,16634,16787
7668,car,16635,16688
7670,car,16643,16730
7672,car,16647,16711
7673,car,16659,16700
7677,car,16667,16688
7680,car,16681,16713
7687,car,16708,16724
7698,car,16733,16760
7704,car,16742,16747
7711,car,16755,16768
7715,car,16760,16800
7718,car,16771,16821
7722,car,16797,16861
7725,bus,16822,16939
7736,car,16850,16856
7740,bus,16858,16923
7746,car,16868,16906
7747,car,16869,16883
7749,car,16872,16875
7752,car,16875,16942
7766,car,16887,16986
7767,car,16887,16968
7769,truck,16891,16897
7771,car,16895,16919
7773,car,16897,16936
7775,car,16898,16972
7777,car,16900,16909
7785,car,16920,17074
7787,car,16923,17028
7788,car,16924,17078
7791,car,16928,16962
7793,car,16930,17007
7797,car,16933,16962
7799,car,16939,16998
7804,car,16945,16955
7805,car,16947,16968
7810,car,16953,16955
7812,car,16953,16958
7818,car,16955,17046
7819,car,16955,16971
7821,car,16957,16978
7822,car,16957,16998
7824,car,16958,17009
7831,car,16963,16970
7833,car,16964,16967
7834,car,16968,16973
7836,car,16969,17024
7837,car,16970,16973
7840,car,16977,16982
7841,car,16977,17019
7844,car,16979,17076
7845,car,16980,17046
7849,car,16985,17023
7853,car,16989,16995
7854,car,16990,17044
7859,car,16995,17001
7862,car,16998,17098
7871,car,17008,17035
7872,car,17008,17058
7873,car,17009,17086
7876,car,17013,17069
7881,truck,17022,17053
7884,car,17028,17034
7885,car,17031,17055
7887,car,17034,17048
7888,car,17034,17062
7889,car,17035,17050
7895,car,17051,17152
7900,car,17056,17121
7902,car,17062,17077
7907,car,17068,17105
7932,car,17118,17143
7936,car,17121,17156
7937,car,17121,17181
7939,car,17125,17190
7940,car,17126,17144
7944,car,17132,17279
7945,car,17132,17161
7946,car,17139,17153
7962,car,17158,17172
7964,car,17160,17241
7971,truck,17173,17291
7974,car,17181,17239
7979,car,17195,17238
7983,car,17200,17262
7984,car,17206,17231
7985,car,17207,17243
7988,car,17212,17250
7997,car,17232,17319
8000,car,17234,17269
8003,car,17240,17253
8005,truck,17242,17247
8006,truck,17243,17267
8007,car,17245,17281
8012,truck,17256,17258
8014,car,17260,17272
8016,car,17262,17316
8018,car,17263,17279
8021,bus,17267,17321
8026,car,17275,17278
8030,car,17278,17421
8038,truck,17301,17373
8049,car,17349,17387
8052,car,17354,17440
8061,truck,17376,17383
8063,car,17381,17433
8069,car,17394,17412
8070,car,17394,17401
8076,car,17412,17434
8078,car,17418,17428
8081,car,17422,17457
8082,car,17426,17494
8085,car,17430,17469
8092,car,17445,17539
8093,car,17453,17494
8102,truck,17483,17491
8105,car,17486,17489
8115,car,17492,17540
8123,car,17517,17555
8128,car,17537,17572
8136,car,17553,17555
8138,car,17559,17597
8139,car,17562,17606
8141,car,17565,17705
8146,car,17572,17596
8147,car,17573,17605
8157,car,17580,17622
8163,car,17598,17620
8168,car,17616,17655
8171,car,17619,17672
8173,car,17621,17649
8176,car,17623,17714
8183,car,17636,17679
8184,car,17637,17647
8185,car,17639,17689
8190,car,17644,17704
8197,car,17657,17708
8198,car,17659,17702
8202,car,17670,17766
8213,car,17680,17736
8216,car,17684,17770
8221,bus,17713,17760
8222,car,17714,17735
8223,car,17715,17746
8225,car,17716,17734
8235,car,17732,17753
8237,car,17733,17760
8240,truck,17735,17812
8250,car,17743,17786
8251,car,17746,17770
8258,car,17763,17870
8261,car,17767,17799
8265,car,17772,17829
8266,car,17772,17788
8267,car,17773,17921
8274,car,17780,17803
8275,car,17785,17849
8282,car,17796,17833
8284,car,17798,17897
8285,car,17799,17840
8293,car,17821,17879
8295,car,17837,17905
8297,car,17841,17845
8301,car,17848,17879
8310,car,17859,18021
8312,car,17863,17968
8321,car,17873,17907
8347,bus,17947,18003
8375,car,17985,18022
8377,car,17987,18143
8380,car,17991,18015
8381,car,17991,18014
8383,car,17992,17998
8391,car,18010,18032
8392,car,18012,18020
8394,car,18013,18037
8396,car,18015,18042
8397,truck,18016,18022
8400,car,18018,18043
8402,car,18020,18033
8407,car,18025,18027
8409,car,18031,18117
8410,car,18032,18039
8413,car,18034,18036
8418,car,18040,18047
8421,car,18042,18052
8422,car,18042,18048
8424,car,18043,18090
8431,truck,18048,18053
8434,car,18050,18074
8435,car,18052,18066
8440,car,18057,18073
8444,car,18058,18062
8446,car,18063,18134
8447,car,18064,18099
8458,truck,18097,18170
8460,car,18099,18127
8461,truck,18106,18185
8463,car,18137,18199
8480,car,18171,18196
8481,car,18173,18206
8487,car,18183,18351
8493,car,18202,18244
8494,car,18205,18305
8495,car,18206,18255
8501,truck,18218,18289
8502,car,18218,18264
8515,bus,18233,18302
8516,car,18233,18314
8517,car,18233,18335
8525,car,18257,18295
8531,car,18267,18295
8532,car,18270,18290
8537,car,18278,18340
8541,car,18283,18308
8542,car,18288,18393
8543,car,18289,18310
8545,car,18290,18299
8550,car,18294,18339
8557,car,18313,18419
8561,car,18317,18325
8563,car,18324,18351
8564,car,18325,18366
8568,car,18330,18339
8574,car,18346,18549
8578,car,18352,18464
8579,car,18354,18401
8586,car,18373,18408
8587,car,18374,18404
8591,truck,18383,18478
8598,car,18394,18415
8601,car,18396,18409
8608,car,18403,18408
8620,car,18420,18452
8621,truck,18420,18532
8625,car,18425,18457
8633,car,18442,18535
8636,car,18449,18641
8638,car,18451,18491
8648,truck,18528,18572
8650,car,18529,18540
8651,car,18530,18539
8655,truck,18533,18626
8656,car,18534,18570
8657,car,18534,18575
8658,car,18536,18540
8660,car,18540,18542
8668,car,18551,18566
8674,car,18566,18572
8680,car,18575,18644
8687,car,18589,18610
8693,car,18599,18666
8704,car,18608,18627
8708,car,18619,18665
8714,car,18640,18801
8715,car,18643,18700
8716,car,18644,18921
8718,car,18651,18807
8723,car,18677,18918
8727,car,18684,18720
8736,car,18700,18747
8742,truck,18711,18731
8743,car,18715,18739
8744,car,18721,18745
8745,car,18725,18754
8748,car,18732,18833
8751,car,18736,18758
8755,car,18742,18778
8758,car,18748,18844
8765,car,18756,18785
8767,car,18758,18802
8773,car,18765,18769
8774,car,18765,18775
8778,car,18767,18846
8779,car,18767,18811
8785,car,18773,18960
8787,car,18774,18930
8794,car,18783,18800
8803,car,18796,18848
8804,truck,18798,18803
8811,car,18812,18898
8817,car,18825,18858
8821,car,18829,18897
8824,car,18834,18928
8831,bus,18853,18938
8832,truck,18854,19006
8852,car,18938,18964
8853,car,18938,19080
8854,car,18941,18986
8860,car,18956,18973
8863,car,18967,19116
8870,truck,18978,19001
8883,car,19012,19062
8893,truck,19026,19089
8894,car,19026,19121
8915,car,19074,19131
8919,car,19078,19122
8923,car,19086,19151
8928,car,19110,19143
8932,car,19117,19213
8935,car,19118,19158
8939,car,19122,19199
8941,car,19122,19147
8946,car,19129,19187
8950,car,19134,19141
8951,car,19135,19149
8952,car,19137,19208
8953,car,19142,19172
8954,car,19143,19160
8955,car,19144,19187
8959,car,19153,19222
8960,car,19153,19184
8968,car,19158,19376
8975,car,19171,19210
8976,car,19172,19231
8977,car,19173,19253
8987,car,19198,19235
8994,bus,19219,19376
8996,bus,19226,19258
8999,car,19242,19261
9001,truck,19253,19317
9002,car,19260,19263
9003,car,19268,19370
9012,bus,19296,19434
9015,car,19298,19308
9016,car,19300,19332
9018,car,19301,19460
9022,car,19303,19310
9025,bus,19307,19342
9027,car,19308,19334
9032,car,19310,19357
9035,car,19313,19376
9036,bus,19313,19322
9037,car,19313,19322
9039,car,19313,19387
9048,car,19326,19328
9049,car,19328,19370
9050,car,19331,19347
9054,car,19334,19424
9058,car,19347,19380
9061,car,19352,19357
9063,bus,19356,19429
9064,car,19361,19372
9068,car,19368,19489
9080,bus,19382,19434
9085,car,19403,19445
9095,car,19421,19456
9097,car,19425,19456
9103,car,19437,19447
9105,truck,19437,19440
9110,truck,19446,19480
9119,bus,19455,19474
9124,car,19460,19462
9135,car,19471,19521
9138,car,19475,19478
9142,car,19478,19485
9146,car,19484,19500
9151,car,19505,19539
9157,car,19529,19576
9161,car,19558,19563
9162,car,19559,19561
9174,car,19584,19630
9177,car,19589,19625
9178,car,19590,19624
9180,car,19598,19709
9187,car,19617,19667
9195,car,19648,19719
9198,car,19649,19651
9200,car,19654,19756
9202,car,19656,19684
9211,car,19674,19724
9212,car,19674,19676
9216,car,19703,19709
9218,car,19715,19720
9220,car,19747,19791
9221,truck,19765,19768
9223,car,19775,19816
9224,bus,19783,19961
9228,car,19797,19884
9233,car,19810,19871
9244,car,19825,19863
9246,car,19827,19853
9259,car,19840,19842
9263,car,19842,19889
9269,car,19849,19973
9270,car,19870,19884
9271,car,19870,19930
9273,car,19874,19939
9278,car,19883,19981
9283,car,19921,19937
9288,truck,19935,20003
9292,car,19939,19987
9296,car,19942,20049
9299,car,19944,19947
9301,car,19945,20067
9306,car,19964,20037
9309,car,19970,20015
9310,car,19970,19986
9320,car,19981,20007
9331,car,19993,20014
9333,car,19996,20049
9335,car,19998,20038
9344,car,20008,20050
9347,car,20011,20023
9352,car,20016,20034
9361,car,20029,20036
9362,car,20033,20046
9363,car,20033,20057
9368,car,20037,20126
9370,truck,20037,20069
9375,car,20043,20049
9382,car,20050,20061
9386,car,20061,20142
9389,car,20063,20106
9390,car,20064,20097
9396,car,20072,20090
9406,car,20093,20149
9407,car,20096,20110
9413,car,20110,20152
9417,car,20117,20250
9423,car,20132,20162
9425,car,20135,20180
9426,car,20147,20299
9443,truck,20197,20228
9455,car,20230,20381
9457,car,20234,20295
9466,car,20247,20279
9467,car,20248,20269
9473,car,20253,20321
9475,car,20254,20312
9477,car,20258,20324
9480,car,20259,20262
9481,car,20261,20264
9484,car,20269,20300
9486,car,20271,20287
9488,car,20275,20318
9493,car,20290,20405
9497,car,20304,20444
9501,car,20309,20350
9513,car,20346,20387
9515,car,20352,20388
9517,car,20354,20377
9522,car,20375,20397
9527,car,20390,20423
9528,car,20393,20481
9534,car,20403,20413
9535,car,20403,20455
9538,car,20408,20493
9541,car,20408,20492
9542,car,20410,20421
9546,car,20412,20420
9548,car,20413,20420
9550,car,20415,20420
9551,car,20415,20439
9562,car,20427,20498
9563,car,20428,20591
9569,car,20434,20470
9573,car,20439,20446
9575,car,20441,20475
9576,car,20444,20458
9588,car,20453,20521
9590,car,20457,20471
9591,car,20458,20463
9593,car,20470,20473
9598,car,20489,20643
9599,car,20501,20605
9602,car,20503,20531
9606,truck,20512,20583
9608,car,20513,20558
9616,car,20557,20571
9617,car,20558,20602
9619,car,20565,20615
9625,car,20587,20619
9637,car,20623,20654
9639,bus,20631,20660
9641,car,20635,20640
9642,car,20635,20680
9655,car,20649,20651
9659,car,20651,20676
9671,car,20672,20676
9674,car,20678,20714
9676,car,20685,20716
9677,car,20688,20718
9682,car,20702,20801
9684,car,20707,20710
9689,car,20711,20732
9690,car,20712,20742
9691,car,20715,20774
9692,car,20717,20737
9695,car,20723,20786
9700,car,20728,20770
9704,car,20732,20745
9705,car,20734,20754
9706,car,20734,20833
9707,car,20739,20813
9715,car,20757,20803
9717,car,20772,20853
9720,car,20783,20824
9723,car,20788,20828
9724,truck,20791,20811
9728,car,20812,20953
9738,car,20870,20900
9739,car,20871,20953
9740,car,20873,20880
9745,car,20892,20944
9755,car,20910,20949
9760,car,20927,20929
9765,car,20934,20956
9773,car,20966,21013
9774,car,20970,20994
9778,car,20997,21010
9789,car,21014,21058
9791,car,21016,21050
9792,car,21018,21160
9794,car,21022,21116
9801,truck,21053,21109
9803,bus,21055,21100
9812,car,21071,21115
9816,truck,21083,21086
9817,bus,21085,21198
9819,car,21094,21153
9821,truck,21101,21125
9822,car,21104,21196
9826,car,21107,21185
9827,car,21116,21167
9830,car,21120,21169
9831,car,21120,21149
9832,car,21124,21173
9839,car,21142,21158
9842,bus,21144,21241
9843,car,21146,21157
9847,bus,21149,21196
9852,car,21162,21173
9855,car,21167,21182
9861,truck,21183,21194
9862,car,21188,21278
9865,car,21193,21206
9872,car,21201,21221
9876,car,21203,21296
9877,car,21203,21304
9882,car,21208,21237
9883,car,21208,21224
9886,car,21210,21264
9888,car,21211,21237
9891,car,21212,21275
9894,truck,21215,21225
9899,car,21225,21236
9905,car,21229,21240
9906,bus,21229,21303
9909,car,21230,21256
9910,car,21230,21234
9914,car,21233,21241
9915,car,21233,21273
9919,car,21238,21258
9921,car,21241,21259
9925,car,21245,21268
9932,car,21251,21319
9933,car,21252,21283
9934,car,21255,21265
9936,car,21258,21288
9940,car,21264,21273
9942,car,21269,21285
9947,car,21273,21275
9949,car,21276,21321
9953,car,21287,21322
9956,truck,21288,21353
9967,bus,21301,21472
9973,car,21331,21357
9976,car,21345,21378
9980,car,21370,21381
9991,car,21383,21411
9994,car,21387,21411
9998,truck,21405,21409
10002,car,21421,21447
10005,truck,21425,21429
10009,car,21430,21593
10012,car,21436,21439
10020,car,21465,21542
10033,truck,21490,21536
10036,car,21505,21543
10038,car,21513,21554
10041,car,21543,21575
10048,truck,21561,21618
10052,car,21565,21617
10055,bus,21565,21582
10058,car,21568,21604
10059,car,21570,21630
10066,car,21576,21579
10069,car,21578,21580
10070,truck,21578,21580
10071,car,21578,21602
10073,car,21582,21586
10074,truck,21583,21603
10076,car,21583,21586
10078,car,21585,21709
10088,car,21594,21619
10093,car,21603,21614
10099,car,21608,21643
10102,car,21616,21633
10106,car,21631,21633
10110,car,21640,21646
10111,car,21641,21763
10114,car,21644,21658
10116,bus,21647,21675
10118,car,21651,21728
10119,car,21653,21770
10121,car,21657,21702
10122,car,21658,21695
10124,car,21659,21693
10129,car,21669,21695
10130,car,21669,21704
10131,car,21669,21683
10137,car,21674,21700
10138,car,21674,21678
10142,car,21679,21715
10143,car,21681,21683
10145,car,21683,21725
10146,car,21683,21798
10151,car,21687,21693
10159,car,21695,21772
